viirs_id,latitude,longitude,brightness,resolution_along_scan,resolution_along_track,detection_confidence,fire_power,persistent_anomaly,date
1,26.50666046,102.0582047,311.7053528,0.375,0.375,8,1.39604211,0,2023-02-02
1,26.47577286,102.1833954,296.9572144,0.375,0.375,8,0.59727681,0,2023-02-02
1,26.48233032,102.0584106,304.7340698,0.375,0.375,8,0.84000146,0,2023-02-02
1,26.47837067,102.0576477,301.6160584,0.375,0.375,8,0.8725639,0,2023-02-02
1,26.47297096,102.187233,299.5317078,0.375,0.375,8,1.37515318,0,2023-02-02
1,26.48090363,102.0574875,297.0639648,0.375,0.375,8,1.22083795,0,2023-02-02
1,26.48016357,102.0634995,308.9585877,0.375,0.375,8,1.22083795,0,2023-02-02
1,26.45389748,102.1130219,300.9875794,0.375,0.375,8,0.96931434,0,2023-02-02
1,26.45748138,102.050293,298.2723694,0.375,0.375,8,1.12124836,0,2023-02-02
1,26.45681953,102.0557404,295.4454956,0.375,0.375,8,1.06581187,0,2023-02-02
1,26.44077873,102.1214066,296.9086914,0.375,0.375,8,0.5606662,0,2023-02-02
1,26.44177055,102.0798264,314.6899414,0.375,0.375,8,1.92000628,0,2023-02-02
1,26.44262123,101.8678513,298.31604,0.375,0.375,8,0.78007013,5,2023-02-02
1,26.48578453,101.3493881,296.2462463,0.375,0.375,8,0.70522851,0,2023-02-02
1,26.38612366,102.0375595,307.7186585,0.375,0.375,8,2.22832108,0,2023-02-02
1,26.38095474,101.9773102,298.1704407,0.375,0.375,8,0.91254586,0,2023-02-02
1,26.38442039,102.035202,306.2530518,0.375,0.375,8,1.85106313,0,2023-02-02
1,26.47910118,101.1775284,298.9566345,0.375,0.375,8,0.61902803,0,2023-02-02
1,26.59578514,98.70362091,320.8604736,0.375,0.375,8,2.95089936,0,2023-02-02
1,26.59494972,98.7122879,298.9056702,0.375,0.375,8,2.95089936,0,2023-02-02
1,25.81583977,98.92146301,300.4028015,0.375,0.375,8,1.32380652,0,2023-02-02
1,25.79724312,99.10661316,299.2866211,0.375,0.375,8,1.14970374,5,2023-02-02
1,25.37525558,98.83649445,308.5606384,0.375,0.375,8,1.41815794,0,2023-02-02
1,25.26852036,98.31611633,300.0097046,0.375,0.375,8,1.69845521,0,2023-02-02
1,25.50736618,94.71099091,304.5447998,0.375,0.375,8,1.32347882,0,2023-02-02
1,25.39763069,94.78514099,303.4674683,0.375,0.375,8,1.25333214,0,2023-02-02
1,25.39847374,94.78399658,300.4416199,0.375,0.375,8,1.19690526,0,2023-02-02
1,22.93198013,110.9481735,306.8305664,0.375,0.375,8,0.85799539,0,2023-02-02
1,22.93104553,110.9532547,296.2875061,0.375,0.375,8,0.85799539,0,2023-02-02
1,22.92723465,110.9525681,296.2316895,0.375,0.375,8,0.85799539,0,2023-02-02
1,22.89599419,110.9299851,295.603241,0.375,0.375,8,0.99392927,0,2023-02-02
1,22.89505959,110.9349823,296.1540527,0.375,0.375,8,0.99392927,0,2023-02-02
1,22.8884449,110.9282532,301.6403198,0.375,0.375,8,1.36214936,0,2023-02-02
1,25.01525116,94.46627808,295.3047791,0.375,0.375,8,0.75718516,0,2023-02-02
1,24.96064758,94.12342834,300.3130188,0.375,0.375,8,0.51291007,0,2023-02-02
1,24.43906403,98.49621582,296.1831665,0.375,0.375,8,0.68014264,0,2023-02-02
1,24.7549839,93.60884094,304.7219544,0.375,0.375,8,1.17765915,0,2023-02-02
1,24.75671959,93.61061859,307.0246887,0.375,0.375,8,1.29123342,0,2023-02-02
1,24.480299,95.25609589,295.8191834,0.375,0.375,8,0.32482916,0,2023-02-02
1,23.33460808,93.60571289,299.7962036,0.375,0.375,8,1.24120295,0,2023-02-02
1,23.07087517,96.58345032,301.9484863,0.375,0.375,8,2.01322007,0,2023-02-02
1,23.07055283,96.58686829,305.6682739,0.375,0.375,8,2.01322007,0,2023-02-02
1,34.30017853,113.4148026,296.9693298,0.375,0.375,8,0.79326302,5,2023-02-02
1,34.66657639,111.0325546,313.4427185,0.375,0.375,8,2.02597165,5,2023-02-02
1,34.51805496,110.3683395,305.4474487,0.375,0.375,8,1.67331386,0,2023-02-02
1,32.87981415,113.038353,296.8989563,0.375,0.375,8,1.03181231,0,2023-02-02
1,32.87622452,113.0374069,310.9725647,0.375,0.375,8,1.03181231,0,2023-02-02
1,33.17745972,106.6777268,321.1977539,0.375,0.375,8,2.06391287,5,2023-02-02
1,32.40532684,106.7701187,304.6127625,0.375,0.375,8,1.05857205,0,2023-02-02
1,27.00080299,95.19826508,367,0.375,0.375,9,5.63581562,0,2023-02-02
1,27.00157356,95.20165253,333.8372803,0.375,0.375,8,5.63581562,0,2023-02-02
1,27.00598526,95.19729614,329.423523,0.375,0.375,8,5.63581562,0,2023-02-02
1,27.23936844,96.21967316,329.0886536,0.375,0.375,8,3.65562534,0,2023-02-02
1,27.05549812,95.36851501,355.4475098,0.375,0.375,8,7.8025136,0,2023-02-02
1,27.05480194,95.36544037,354.3774414,0.375,0.375,8,7.8025136,0,2023-02-02
1,27.05410004,95.36231232,355.3407593,0.375,0.375,8,7.27350092,0,2023-02-02
1,27.05996513,95.36465454,367,0.375,0.375,9,16.13399124,0,2023-02-02
1,27.05921936,95.36133575,367,0.375,0.375,9,10.85365391,0,2023-02-02
1,26.81865501,94.1138916,333.7523499,0.375,0.375,8,2.79643083,0,2023-02-02
1,26.72745323,93.43714905,367,0.375,0.375,9,9.17536163,0,2023-02-02
1,26.73309326,93.43547058,327.1231995,0.375,0.375,8,3.20575333,0,2023-02-02
1,27.04607582,94.64890289,330.7047119,0.375,0.375,8,4.11736298,0,2023-02-02
1,27.04523087,94.64521027,327.1329346,0.375,0.375,8,3.16729403,0,2023-02-02
1,27.04391861,94.64847565,341.0851746,0.375,0.375,8,4.56621075,0,2023-02-02
1,27.54772186,96.34975433,325.9439392,0.375,0.375,8,5.2118268,0,2023-02-02
1,27.54646301,96.34405518,335.6862793,0.375,0.375,8,5.2118268,0,2023-02-02
1,27.31952095,95.26610565,341.4855652,0.375,0.375,8,2.02149105,1,2023-02-02
1,27.60687065,95.40223694,327.431366,0.375,0.375,8,1.56797719,1,2023-02-02
1,27.94364548,96.22757721,339.1318665,0.375,0.375,8,11.77387905,0,2023-02-02
1,27.95838737,96.25003815,335.8512573,0.375,0.375,8,6.4847455,0,2023-02-02
1,27.94349289,96.22541809,346.5059509,0.375,0.375,8,11.51786327,0,2023-02-02
1,27.95840073,96.24776459,339.2677612,0.375,0.375,8,6.99304485,0,2023-02-02
1,27.43831635,93.53598785,327.205719,0.375,0.375,8,4.23711061,0,2023-02-02
1,27.44090271,93.53627777,335.0602417,0.375,0.375,8,4.67180204,0,2023-02-02
1,27.56468582,92.09796906,367,0.375,0.375,7,16.88586426,0,2023-02-02
1,27.57056236,92.09588623,328.2030029,0.375,0.375,8,12.23529339,0,2023-02-02
1,27.57651901,92.09409332,326.4898987,0.375,0.375,8,12.23529339,0,2023-02-02
1,27.57534599,92.08946991,367,0.375,0.375,7,12.23529339,0,2023-02-02
1,28.50691032,94.40364075,328.2903442,0.375,0.375,8,3.79316902,0,2023-02-02
1,31.15515709,105.990036,330.2315369,0.375,0.375,8,3.29444575,0,2023-02-02
1,30.93820572,103.6422577,342.036377,0.375,0.375,8,14.43983078,0,2023-02-02
1,11.02762413,122.0681992,338.6247253,0.375,0.375,8,5.95792246,0,2023-02-02
1,11.02774143,122.0651398,337.0159607,0.375,0.375,8,5.44483232,0,2023-02-02
1,10.30344582,105.478363,328.3849793,0.375,0.375,8,2.42834496,0,2023-02-02
1,10.74494076,107.788681,331.1778565,0.375,0.375,8,2.06987,0,2023-02-02
1,10.71779442,107.6152878,331.5127258,0.375,0.375,8,3.86357951,0,2023-02-02
1,10.43636131,105.7432327,327.8511658,0.375,0.375,8,2.15993118,0,2023-02-02
1,10.81117058,107.7406235,330.8357239,0.375,0.375,8,1.85398507,0,2023-02-02
1,12.73266602,121.1316986,337.3823853,0.375,0.375,8,5.54299927,0,2023-02-02
1,12.78313828,121.1029663,333.4369202,0.375,0.375,8,4.77129745,0,2023-02-02
1,12.78106594,121.1048126,332.7550659,0.375,0.375,8,7.83249617,0,2023-02-02
1,11.21935368,108.359993,341.182251,0.375,0.375,8,2.99852252,0,2023-02-02
1,11.22240353,108.3595886,336.1618652,0.375,0.375,8,2.12548351,0,2023-02-02
1,11.4065485,108.412796,339.4424439,0.375,0.375,8,4.38680983,0,2023-02-02
1,13.38603592,120.5557785,332.0635376,0.375,0.375,8,3.340909,0,2023-02-02
1,13.38558769,120.5517883,332.6361694,0.375,0.375,8,5.74854565,0,2023-02-02
1,13.3862648,120.5548096,331.7262573,0.375,0.375,8,3.67319965,0,2023-02-02
1,13.38584423,120.5508575,332.7332459,0.375,0.375,8,3.67319965,0,2023-02-02
1,11.58472157,105.5049362,331.5636597,0.375,0.375,8,1.27493536,0,2023-02-02
1,11.68667126,105.6449051,346.3069763,0.375,0.375,8,7.26669645,0,2023-02-02
1,11.69454193,105.6478882,334.5142822,0.375,0.375,8,2.80659676,0,2023-02-02
1,11.78602886,104.0446396,347.6779175,0.375,0.375,8,13.51471615,0,2023-02-02
1,11.79093647,104.0019074,347.1368408,0.375,0.375,8,11.51297474,0,2023-02-02
1,11.89391994,104.4523239,337.3872376,0.375,0.375,8,5.29189682,0,2023-02-02
1,11.89312935,104.4475403,343.5189514,0.375,0.375,8,6.19597054,0,2023-02-02
1,11.89205647,104.4497604,336.2492065,0.375,0.375,8,4.97945166,0,2023-02-02
1,11.89587212,104.4490967,345.8799133,0.375,0.375,8,4.97945166,0,2023-02-02
1,12.23779202,106.4753952,335.9871521,0.375,0.375,8,4.32875729,0,2023-02-02
1,12.20189857,105.8785782,338.7654724,0.375,0.375,8,5.61368036,0,2023-02-02
1,12.19052505,105.6958008,337.1494446,0.375,0.375,8,5.81667519,0,2023-02-02
1,11.74459839,102.9401779,352.5405884,0.375,0.375,8,6.9887104,0,2023-02-02
1,12.33250618,106.4359207,331.5345459,0.375,0.375,8,3.07398295,0,2023-02-02
1,11.74424648,102.9402084,346.3676453,0.375,0.375,8,8.08778858,0,2023-02-02
1,12.00863171,104.3374939,330.4814758,0.375,0.375,8,5.2368536,0,2023-02-02
1,12.36387444,106.4109726,336.0211182,0.375,0.375,8,4.12455845,0,2023-02-02
1,12.39440727,106.202301,336.7781677,0.375,0.375,8,5.93899536,0,2023-02-02
1,12.39608097,106.2029266,332.7162476,0.375,0.375,8,4.69800329,0,2023-02-02
1,12.62816906,107.5204697,332.6289063,0.375,0.375,8,4.13053131,0,2023-02-02
1,12.63986874,107.5296249,332.752655,0.375,0.375,8,5.24402428,0,2023-02-02
1,11.12385464,98.81893921,345.6202698,0.375,0.375,8,12.59106922,0,2023-02-02
1,11.12311459,98.81509399,356.638916,0.375,0.375,8,12.59106922,0,2023-02-02
1,12.62092018,107.2995606,333.4854431,0.375,0.375,8,3.28535986,0,2023-02-02
1,12.64602947,107.2842636,336.5355225,0.375,0.375,8,2.99291182,0,2023-02-02
1,12.66029835,107.1773605,333.7669067,0.375,0.375,8,3.45561481,0,2023-02-02
1,12.6653986,107.1797638,347.3382263,0.375,0.375,8,6.67095613,0,2023-02-02
1,12.67280865,107.2047424,333.0268555,0.375,0.375,8,1.34865904,0,2023-02-02
1,12.67108059,107.19384,336.7417908,0.375,0.375,8,1.10982168,0,2023-02-02
1,12.67616749,107.2042007,330.1757202,0.375,0.375,8,1.34865904,0,2023-02-02
1,12.67444038,107.1932907,330.8890991,0.375,0.375,8,1.10982168,0,2023-02-02
1,12.6783762,107.1963806,335.1184692,0.375,0.375,8,3.17836833,0,2023-02-02
1,12.49604702,106.0649872,337.4381714,0.375,0.375,8,3.76894498,0,2023-02-02
1,12.2214756,104.3591156,333.8712463,0.375,0.375,8,9.1529665,0,2023-02-02
1,12.22065449,104.3543243,347.5372009,0.375,0.375,8,9.1529665,0,2023-02-02
1,12.71465111,107.3171616,334.3759766,0.375,0.375,8,3.86832786,0,2023-02-02
1,12.22418404,104.3289032,330.9522095,0.375,0.375,8,1.8344686,0,2023-02-02
1,12.72127724,107.2937622,347.2314453,0.375,0.375,8,6.02413368,0,2023-02-02
1,12.72462845,107.2932129,338.9862671,0.375,0.375,8,6.02413368,0,2023-02-02
1,12.80199242,107.7007828,331.0977783,0.375,0.375,8,4.6847477,0,2023-02-02
1,12.8025465,107.6823807,349.3910217,0.375,0.375,8,4.94757986,0,2023-02-02
1,12.65110397,106.7188797,335.0116882,0.375,0.375,8,1.37282383,0,2023-02-02
1,12.48122215,105.5298004,334.3298645,0.375,0.375,8,4.14711285,0,2023-02-02
1,12.62134171,106.3331146,337.6080322,0.375,0.375,8,2.63495636,0,2023-02-02
1,12.78550339,107.2869415,332.3280029,0.375,0.375,8,1.96255684,0,2023-02-02
1,12.75189495,107.07164,333.31073,0.375,0.375,8,6.55353975,0,2023-02-02
1,12.75388241,107.0747757,335.6256104,0.375,0.375,8,5.06552315,0,2023-02-02
1,12.67700386,106.5089188,337.1737061,0.375,0.375,8,5.21227694,0,2023-02-02
1,12.27442074,104.0804901,337.0936279,0.375,0.375,8,2.7649231,0,2023-02-02
1,12.27829456,104.0797806,337.2489319,0.375,0.375,8,5.32500029,0,2023-02-02
1,12.2714777,104.0402832,333.4733276,0.375,0.375,8,5.3324275,0,2023-02-02
1,12.84821033,107.476181,339.3842163,0.375,0.375,8,10.43419552,0,2023-02-02
1,12.29471207,104.0822907,347.1877747,0.375,0.375,8,16.25195503,0,2023-02-02
1,12.923172,107.9141541,330.0689697,0.375,0.375,8,2.32626295,0,2023-02-02
1,12.92648792,107.9136276,337.0717773,0.375,0.375,8,3.97068095,0,2023-02-02
1,12.92594051,107.91008,332.3231506,0.375,0.375,8,2.81573749,0,2023-02-02
1,12.91661644,107.8278275,335.7056885,0.375,0.375,8,2.57489109,0,2023-02-02
1,12.9375658,107.8973236,331.2263794,0.375,0.375,8,2.99517488,0,2023-02-02
1,12.92877674,107.8404617,331.498169,0.375,0.375,8,3.19946742,0,2023-02-02
1,12.81033325,107.0164795,334.921936,0.375,0.375,8,4.10440111,0,2023-02-02
1,12.95031261,107.8697891,336.1473084,0.375,0.375,8,6.48998117,0,2023-02-02
1,12.69380951,106.1735001,337.0159607,0.375,0.375,8,3.09491491,0,2023-02-02
1,12.33377934,103.9822464,339.8161316,0.375,0.375,8,6.37762451,0,2023-02-02
1,12.96193981,107.8570023,331.0419922,0.375,0.375,8,2.67746949,0,2023-02-02
1,12.33767796,103.9815521,344.3536682,0.375,0.375,8,6.37762451,0,2023-02-02
1,12.37115669,104.0139694,336.239502,0.375,0.375,8,4.46651602,0,2023-02-02
1,12.55096054,104.9772186,331.6777039,0.375,0.375,8,6.19423628,0,2023-02-02
1,12.55389309,104.9721756,334.293457,0.375,0.375,8,5.38481426,0,2023-02-02
1,12.55608654,104.9626923,337.7730408,0.375,0.375,8,5.24647951,0,2023-02-02
1,13.01979733,107.7740402,340.6144409,0.375,0.375,8,4.70365572,0,2023-02-02
1,12.26089573,103.0195541,333.2913208,0.375,0.375,8,4.27563334,0,2023-02-02
1,12.75045967,105.8755646,331.5175781,0.375,0.375,8,4.92550039,0,2023-02-02
1,12.91627312,106.8926239,330.7071228,0.375,0.375,8,2.10973048,0,2023-02-02
1,12.73640728,105.7662811,337.7293701,0.375,0.375,8,9.15910053,0,2023-02-02
1,12.73575306,105.7622376,334.8903809,0.375,0.375,8,5.97303104,0,2023-02-02
1,12.69447422,105.5078201,338.9013367,0.375,0.375,8,5.48901987,0,2023-02-02
1,12.70489883,105.4588852,339.9592896,0.375,0.375,8,5.07794428,0,2023-02-02
1,13.00401783,107.3207245,332.813324,0.375,0.375,8,4.90356827,0,2023-02-02
1,13.00345516,107.3171234,332.8909607,0.375,0.375,8,5.28401566,0,2023-02-02
1,13.00289249,107.3135071,334.400238,0.375,0.375,8,5.28401566,0,2023-02-02
1,12.70780277,105.4541016,343.5577698,0.375,0.375,8,7.12767792,0,2023-02-02
1,12.96647263,107.0580597,337.6153259,0.375,0.375,8,4.34253454,0,2023-02-02
1,12.71138382,105.4535065,330.7119751,0.375,0.375,8,7.12767792,0,2023-02-02
1,13.01010418,107.3236466,333.0996399,0.375,0.375,8,5.56036806,0,2023-02-02
1,13.01287937,107.3194809,348.2918396,0.375,0.375,8,5.56036806,0,2023-02-02
1,12.70993137,105.4552155,343.943573,0.375,0.375,8,17.37667656,0,2023-02-02
1,12.78746033,105.8127136,335.4436035,0.375,0.375,8,2.15903616,0,2023-02-02
1,12.78348064,105.7885284,338.8964844,0.375,0.375,8,7.06517696,0,2023-02-02
1,12.78281975,105.7845078,338.2389221,0.375,0.375,8,7.06517696,0,2023-02-02
1,12.36583996,103.3374481,331.5127258,0.375,0.375,8,4.14113426,0,2023-02-02
1,12.33870602,103.1356049,332.6822815,0.375,0.375,8,4.22516966,0,2023-02-02
1,12.97202206,106.887619,332.1994019,0.375,0.375,8,3.99441552,0,2023-02-02
1,12.77538776,105.6732788,340.6047363,0.375,0.375,8,12.03178406,0,2023-02-02
1,12.40717888,103.5021668,337.2197876,0.375,0.375,8,1.72005105,0,2023-02-02
1,13.02474689,107.0676041,335.230072,0.375,0.375,8,3.66833854,0,2023-02-02
1,12.83178616,105.8629608,352.3634644,0.375,0.375,8,24.83046532,0,2023-02-02
1,12.99378395,106.8498459,330.998291,0.375,0.375,8,4.47603321,0,2023-02-02
1,12.83008099,105.8302994,335.4363403,0.375,0.375,8,2.52339172,0,2023-02-02
1,12.99716663,106.8492889,346.9014587,0.375,0.375,8,17.41836166,0,2023-02-02
1,12.81410789,105.6876755,345.3679199,0.375,0.375,8,5.32936049,0,2023-02-02
1,12.38332367,103.1240768,335.1766968,0.375,0.375,8,3.30182385,0,2023-02-02
1,12.81830311,105.691124,335.7711792,0.375,0.375,8,5.00665998,0,2023-02-02
1,12.80295753,105.5969162,334.1721497,0.375,0.375,7,46.07699966,0,2023-02-02
1,12.7738142,105.418602,333.5776672,0.375,0.375,8,7.70993185,0,2023-02-02
1,12.80651093,105.5963211,338.6999512,0.375,0.375,8,46.07699966,0,2023-02-02
1,12.79708481,105.5385056,347.9569702,0.375,0.375,8,14.42660618,0,2023-02-02
1,12.7927351,105.4668808,341.7136536,0.375,0.375,8,20.70884705,0,2023-02-02
1,12.78318787,105.4083481,336.9941406,0.375,0.375,8,3.57809782,0,2023-02-02
1,12.78471565,105.3951416,342.4998169,0.375,0.375,8,25.67786026,0,2023-02-02
1,12.86133289,105.8002396,334.5191345,0.375,0.375,8,4.82405519,0,2023-02-02
1,12.42348957,103.1360016,335.5479431,0.375,0.375,8,3.45499945,0,2023-02-02
1,12.78548622,105.2863846,333.8300171,0.375,0.375,8,7.09122944,0,2023-02-02
1,12.78549576,105.2827377,334.9437561,0.375,0.375,8,8.23440933,0,2023-02-02
1,12.96934319,106.3073044,332.6677246,0.375,0.375,8,3.24414659,0,2023-02-02
1,12.81693745,105.3599548,334.5288391,0.375,0.375,8,3.97031641,0,2023-02-02
1,13.18770218,107.5486603,337.2076721,0.375,0.375,8,4.30929613,0,2023-02-02
1,13.18759537,107.4604111,342.4658508,0.375,0.375,8,4.75986719,0,2023-02-02
1,12.99290371,106.2121582,337.4454651,0.375,0.375,8,4.06389046,0,2023-02-02
1,12.88098335,105.5247803,345.2975464,0.375,0.375,8,7.4346962,0,2023-02-02
1,12.88521862,105.5282822,333.4660339,0.375,0.375,8,19.80650711,0,2023-02-02
1,12.88454437,105.5241699,354.6831665,0.375,0.375,8,19.80650711,0,2023-02-02
1,12.92287254,105.7362366,335.3611145,0.375,0.375,8,4.42175674,0,2023-02-02
1,12.92639637,105.7356415,343.1743774,0.375,0.375,8,9.17313957,0,2023-02-02
1,12.92860508,105.7269592,337.554657,0.375,0.375,8,8.05434322,0,2023-02-02
1,12.48312855,103.0524292,348.4374085,0.375,0.375,8,18.01961708,0,2023-02-02
1,13.01431465,106.1686935,330.7435303,0.375,0.375,8,5.75728321,0,2023-02-02
1,13.01777554,106.1681061,330.6246338,0.375,0.375,8,1.97268462,0,2023-02-02
1,13.01812077,106.1480789,332.5439758,0.375,0.375,8,3.15555525,0,2023-02-02
1,13.12722683,106.5471191,335.3441162,0.375,0.375,8,1.52775514,0,2023-02-02
1,13.12661934,106.5433502,330.6367493,0.375,0.375,8,1.52775514,0,2023-02-02
1,12.71911907,104.0979767,342.5628967,0.375,0.375,8,8.56259251,0,2023-02-02
1,12.9236145,105.2818527,336.3972168,0.375,0.375,8,4.2080946,0,2023-02-02
1,12.89285851,105.0977783,331.8330078,0.375,0.375,8,2.85193348,0,2023-02-02
1,13.07096863,106.1554565,367,0.375,0.375,9,10.59533215,0,2023-02-02
1,13.07159996,106.1593323,338.5009766,0.375,0.375,8,8.77049351,0,2023-02-02
1,12.97150993,105.5483398,338.7897339,0.375,0.375,8,3.66102624,0,2023-02-02
1,13.23629951,107.1668167,336.368103,0.375,0.375,8,1.62383211,0,2023-02-02
1,12.98994446,105.5494232,345.7173462,0.375,0.375,8,46.94330597,0,2023-02-02
1,13.08983994,106.1403046,335.6959839,0.375,0.375,8,5.15898705,0,2023-02-02
1,13.13850975,106.4207306,343.9702759,0.375,0.375,8,3.7551012,0,2023-02-02
1,13.30272198,107.4155045,330.9788818,0.375,0.375,8,2.3740592,0,2023-02-02
1,13.08950806,106.0721436,335.7857361,0.375,0.375,8,4.12221336,0,2023-02-02
1,13.1847477,106.622612,336.0744934,0.375,0.375,8,2.16519403,0,2023-02-02
1,13.19392967,106.6364746,332.0926514,0.375,0.375,8,2.45689225,0,2023-02-02
1,13.1059103,106.0854874,342.2401733,0.375,0.375,8,6.81457949,0,2023-02-02
1,12.96151066,105.1744766,347.9327087,0.375,0.375,8,10.36920261,0,2023-02-02
1,13.17075062,106.446579,349.5778809,0.375,0.375,8,8.65425682,0,2023-02-02
1,12.6342907,103.1772537,335.9386292,0.375,0.375,8,3.15779614,0,2023-02-02
1,13.31808472,107.2724228,347.6366882,0.375,0.375,8,6.36032867,0,2023-02-02
1,13.21875763,106.6169434,332.9564819,0.375,0.375,8,3.40667248,0,2023-02-02
1,13.33765793,107.2983322,335.0068359,0.375,0.375,8,2.25077248,0,2023-02-02
1,13.16114235,106.1323242,345.9381409,0.375,0.375,8,6.81133986,0,2023-02-02
1,13.40548325,107.6442947,345.1689453,0.375,0.375,8,10.30042458,0,2023-02-02
1,13.20770168,106.3973236,347.8696289,0.375,0.375,8,13.34438992,0,2023-02-02
1,13.21216393,106.3377533,330.8114624,0.375,0.375,7,2.76436448,0,2023-02-02
1,15.07349682,120.5772476,328.4529114,0.375,0.375,8,5.63356256,0,2023-02-02
1,13.19574165,106.1704712,336.5597839,0.375,0.375,8,6.86175203,0,2023-02-02
1,13.19511509,106.1665955,348.6824951,0.375,0.375,8,13.40680885,0,2023-02-02
1,13.16780472,105.9541397,347.0737305,0.375,0.375,8,6.68012762,0,2023-02-02
1,13.38262844,107.2353668,340.0806274,0.375,0.375,8,3.14508796,0,2023-02-02
1,13.49097347,107.9112244,344.986969,0.375,0.375,8,1.51629508,0,2023-02-02
1,13.40010738,107.3251877,335.0699463,0.375,0.375,8,3.10786033,0,2023-02-02
1,13.45144749,107.6332321,342.6260071,0.375,0.375,8,3.75133038,0,2023-02-02
1,13.09816933,105.3263092,332.1266174,0.375,0.375,8,4.89207315,0,2023-02-02
1,13.07529831,105.1865768,344.2250366,0.375,0.375,8,6.6094923,0,2023-02-02
1,12.67333412,102.8020325,336.5525208,0.375,0.375,8,3.77264047,0,2023-02-02
1,13.42238808,107.3363419,349.4128723,0.375,0.375,8,6.95466566,0,2023-02-02
1,13.42182732,107.3327332,347.855072,0.375,0.375,8,6.95466566,0,2023-02-02
1,13.42516518,107.3321915,355.7653809,0.375,0.375,8,28.45369911,0,2023-02-02
1,13.42460346,107.3285904,338.3942261,0.375,0.375,8,8.12590981,0,2023-02-02
1,13.20104122,105.916069,346.2657166,0.375,0.375,8,8.70323086,0,2023-02-02
1,13.20040226,105.9120941,335.8997803,0.375,0.375,8,8.70323086,0,2023-02-02
1,13.43856621,107.3743439,339.8379822,0.375,0.375,8,4.12001944,0,2023-02-02
1,13.46252251,107.4846878,330.0301514,0.375,0.375,8,2.21237803,0,2023-02-02
1,13.437397,107.3227997,332.9030762,0.375,0.375,8,4.49017,0,2023-02-02
1,13.43683529,107.319191,339.6778259,0.375,0.375,8,6.81302214,0,2023-02-02
1,13.46585083,107.4841385,338.6368713,0.375,0.375,8,2.21237803,0,2023-02-02
1,13.44745445,107.365509,334.6113281,0.375,0.375,8,1.84449172,0,2023-02-02
1,13.44073582,107.322258,339.8282776,0.375,0.375,8,4.49017,0,2023-02-02
1,13.44017506,107.3186417,351.6500855,0.375,0.375,8,6.81302214,0,2023-02-02
1,13.44367313,107.3256683,334.3274231,0.375,0.375,8,4.02443457,0,2023-02-02
1,13.44310379,107.3220596,340.0296631,0.375,0.375,8,4.02443457,0,2023-02-02
1,13.44701004,107.325119,345.7610169,0.375,0.375,8,4.02443457,0,2023-02-02
1,13.4464426,107.3215103,345.2296143,0.375,0.375,8,4.02443457,0,2023-02-02
1,13.51082802,107.6895676,340.706665,0.375,0.375,8,3.28153706,0,2023-02-02
1,13.50139332,107.6289215,330.738678,0.375,0.375,8,3.40244722,0,2023-02-02
1,13.53622341,107.7875671,348.352478,0.375,0.375,8,6.60232258,0,2023-02-02
1,13.48287773,107.4447403,333.8858032,0.375,0.375,8,2.78378081,0,2023-02-02
1,13.48231506,107.4411469,331.1026306,0.375,0.375,8,2.78378081,0,2023-02-02
1,13.4817524,107.437561,334.5870667,0.375,0.375,8,3.18697476,0,2023-02-02
1,13.47586632,107.2908173,336.9795837,0.375,0.375,8,1.87157619,0,2023-02-02
1,13.49387741,107.3839798,334.769043,0.375,0.375,8,3.95092678,0,2023-02-02
1,12.76532364,103.0007172,348.1195374,0.375,0.375,8,8.8175106,0,2023-02-02
1,13.47063351,107.2137833,334.9898682,0.375,0.375,8,6.0902853,0,2023-02-02
1,13.46028328,107.1261139,344.1085815,0.375,0.375,8,5.72051811,0,2023-02-02
1,13.24497318,105.7829132,334.0653687,0.375,0.375,8,3.117872,0,2023-02-02
1,13.49656677,107.335556,332.6555786,0.375,0.375,8,2.54241967,0,2023-02-02
1,13.31108093,106.1681519,336.5622253,0.375,0.375,8,5.23964691,5,2023-02-02
1,13.26725578,105.8976364,339.1464233,0.375,0.375,8,4.05461502,0,2023-02-02
1,13.27074528,105.897049,344.5987244,0.375,0.375,8,30.93853378,0,2023-02-02
1,12.78578758,102.9962997,340.5028381,0.375,0.375,8,4.54280901,0,2023-02-02
1,12.7851572,102.992691,348.6873474,0.375,0.375,8,7.49728441,0,2023-02-02
1,13.50986958,107.3111801,333.8955078,0.375,0.375,8,4.61104012,0,2023-02-02
1,13.53395271,107.4437714,345.8677673,0.375,0.375,8,8.99730301,0,2023-02-02
1,-3.8197248,104.1460495,344.2395935,0.375,0.375,8,0,0,2023-02-02
1,17.22847939,102.0592804,301.552948,0.375,0.375,8,0.53354359,0,2023-02-02
1,17.15490723,102.4663467,302.0309753,0.375,0.375,8,0.34716403,0,2023-02-02
1,17.70082092,98.37294006,296.6951599,0.375,0.375,8,0.18231754,0,2023-02-02
1,17.17003632,102.2127228,299.5705261,0.375,0.375,8,0.34292087,0,2023-02-02
1,17.232481,101.7484436,299.4928894,0.375,0.375,8,0.48899662,0,2023-02-02
1,17.16649628,102.2121658,298.4786072,0.375,0.375,8,0.33256504,0,2023-02-02
1,16.62586403,105.7522736,300.0776672,0.375,0.375,8,0.96133786,0,2023-02-02
1,17.1529274,102.2057953,317.116394,0.375,0.375,8,1.02461195,0,2023-02-02
1,17.25551414,101.4232712,302.453186,0.375,0.375,8,1.25181234,0,2023-02-02
